_id,updated,session_id,block_id,room_id,session_type,session_level,session_title,session_abstract,session_requirements,session_keywords,session_hashtag,session_url,session_youtube_url,session_moderator_url,session_pdf_url,session_notes_url,session_starred,session_cal_event_id,session_livestream_url
32,1428674812966,325518206,1368658200-1368660600,room3,SESSION,,Mobile Development With YouTube APIs: Best Practices,"YouTube recently launched several new APIs (Data API V3, Analytics API, Android Player API) and mobile developers have much easier time integrating the world's video platform into their application. Learn about the best practices and see cool examples from innovators in this area. ",,,youtube,https://developers.google.com/events/io/sessions/325518206,,,,,0,,
33,1428674812966,325547004,1368658200-1368660600,room6,SESSION,,A Trip Down Memory Lane with Gmail and DevTools,"Automatic garbage collection in JavaScript isn't a substitute for effective memory management, especially in large, long-running web apps.  Memory leaks, frequent garbage collection pauses, and overall memory bloat can really drag you down.  Come take a trip down memory lane with us and learn how we tackled these performance issues in Gmail.  We'll share best practices for memory management and demonstrate how to use the Chrome DevTools Heap Profiler like a wizard to optimize your site.",,,chromeapps,https://developers.google.com/events/io/sessions/325547004,,,,,0,,
34,1428674812967,325566030,1368740100-1368742500,room3,SESSION,,Secrets of Video Stabilization on YouTube,"Video stabilization is a key component of YouTube's video enhancement tools and youtube.com/editor. All YouTube uploads are automatically detected for shakiness and suggested stabilization if needed. This talk will describe the technical details behind our fully automatic one-click stabilization technology, including aspects such as camera path optimization, rolling shutter detection and removal, distributed computing for real-time previews, and camera shake detection. More info: http://googleresearch.blogspot.com/2012/05/video-stabilization-on-youtube.html",,,youtube,https://developers.google.com/events/io/sessions/325566030,,,,,0,,
35,1428674812967,325582998,1368661200-1368663600,room10,SESSION,,Standardizing Payments on the Web: Introducing requestAutocomplete(),"Ever try buying something on the mobile web? Combine a mess of form fields and a soft keyboard and it's more frustrating than it needs to be. How many customers don’t buy things from you because doing so is just too much work?  requestAutocomplete() is an aspiring web standard that will allow users to bypass pages of form fields with an imperative API for requesting details the browser knows. In this session we'll highlight how to enhance your site with requestAutocomplete(), how to quickly implement the feature, and what to consider when optimizing the UX of your ecommerce experience.",,,chromeapps,https://developers.google.com/events/io/sessions/325582998,,,,,0,,2OgAetgR_ok
36,1428674812967,325586817,1368736800-1368739200,room6,SESSION,,Mobile HTML: The Future of Your Sites,"The mobile web is accelerating more rapidly than ever!  This session will show you the bleeding edge of the mobile web, enabling you to take your mobile sites and apps to the next level.  We will dive into features that you never thought you could enable in a mobile browser and give you practical advice for the year ahead.",,,chromeapps,https://developers.google.com/events/io/sessions/325586817,,,,,0,,
37,1428674812967,325615129,1368654300-1368656700,room12,SESSION,,Writing Custom Views for Android,"While the Android framework provides a number of layouts and prebuilt composable pieces for building UIs, targeted optimization or building unique hero moments often means writing custom views. We'll show you how the measurement and layout process works and patterns for advanced touch processing.",,,android,https://developers.google.com/events/io/sessions/325615129,,,,,0,,XclVwJP5GdM
38,1428674812967,325619051,1368647100-1368650700,room6,SESSION,,JAM with Chrome: How We Built a Massive Multiplayer Music Application Using Only Web Technology,"Built by the Creative Labs team in London, Jam with Chrome was a hugely successful Chrome experiment that allowed users to form a band from nearly anywhere in the world and ""Jam"" like stars in near real-time. We will show you how we built Jam with Chrome using the latest web technologies and give you practical advice and guidance on how you can do the same. We will focus on the Real time WebSockets component, the session management system, and the music engine made using the Web Audio API--come learn how to ""Jam.""",,,chromeapps,https://developers.google.com/events/io/sessions/325619051,,,,,0,,
39,1428674812967,325633064,1368654300-1368656700,room3,SESSION,,Semantic Video Annotations in the YouTube Topics API: Theory and Applications,"Did you know that YouTube automatically classifies videos based on the Freebase Open Knowledge Graph topics that they relate to? We'll talk more about how we pull off this feat of classification, as well as how you can use topics to power YouTube API searches or find related videos.",,,youtube,https://developers.google.com/events/io/sessions/325633064,,,,,0,,
40,1428674812968,325634001,1368813600-1368816000,room10,SESSION,,"Clientside Package Management: Less Work, More Awesome","Building web applications often means utilizing other libraries, frameworks, and plugins. Using a package manager to mange this greatly improves your productivity, enhances the speed and security of your application, and makes it much easier to stay up to date. Forget tracking new releases of libraries on blogs/Twitter, manually downloading dependent scripts, and managing the files and folders of libraries you use. With package management, keeping your dependencies updated and discovering new and related projects becomes straight-forward. In this session, we'll dive into the value of client-side package management and bring you up to speed with the open source package manager Bower, which offers a rich ecosystem of packages. Plus, learn about the useful integrations with Yeoman, Grunt, RequireJS, and NPM. ",,,chromeapps,https://developers.google.com/events/io/sessions/325634001,,,,,0,,
41,1428674812968,325679543,1368750000-1368752400,room6,SESSION,,Introduction to Portable Native Client (PNaCl),"Since 2011, NativeClient (NaCl) has been a feature of Chrome available through the Chrome Web Store.



PNaCl is the next exciting step for this technology.  It continues Native Client's compatibility with developers' existing codebases and near native-code performance, but brings this to the open web in a truly portable fashion.  The technology is built around the open source LLVM compiler infrastructure. This technology enables application developers to build both web and Chrome Web Store applications that work on Windows, OS X, Linux, and ChromeOS for x86 and ARM.",,,chromeapps,https://developers.google.com/events/io/sessions/325679543,,,,,0,,
